tweets,date,Company,url
RT @Vitartis: Con Raquel Revilla fundadora de #CubiqFoods descubrimos como incorporar sus #SmartFats a los sustitutos cárnicos https://t.co…,2020-04-03 18:09:16,CUBIQ FOODS,https://twitter.com/CubiqF/status/1246137709376294912
"RT @jclinicalinvest: The convalescent sera option for containing COVID-19 https://t.co/GsWRtsYN3K 

@ACasadevall1 and Liise-Anne Pirofski d…",2020-03-22 10:04:15,CUBIQ FOODS,https://twitter.com/CubiqF/status/1241666995784990726
RT @AMontefeltro: Covid-19 recommendations guide https://t.co/1qkLxrfY8G,2020-03-16 18:47:14,CUBIQ FOODS,https://twitter.com/CubiqF/status/1239624280129843201
RT @sarah_morgan: Lab-grown meat will be on your plate soon. It won't be what you expect | New Scientist https://t.co/Q2I7FgMHGj,2020-03-08 21:29:25,CUBIQ FOODS,https://twitter.com/CubiqF/status/1236765993705394178
RT @jrmujico: 💪Seguimos en la jornada organizada por @Vitartis💪 Ahora hablando sobre el uso de grasas saludables (tipo #Omega3) cultivadas…,2020-03-04 11:13:36,CUBIQ FOODS,https://twitter.com/CubiqF/status/1235161465906171904
"RT @CarnicoForum: Durante el #FórumCárnico2019 RRevilla (@CubiqF) justificó la oportunidad de producir grasas cultivadas: 
🍳Producción de g…",2020-02-20 19:13:44,CUBIQ FOODS,https://twitter.com/CubiqF/status/1230571255130198017
"RT @eduran_: ""El modelo comercial para tener nuestra tecnología de impresión 3D en los supermercados comenzará en 2021"".

Entrevistamos a G…",2020-02-19 08:36:37,CUBIQ FOODS,https://twitter.com/CubiqF/status/1230048530808569856
RT @ggimeneztorres: Acabem la setmana visitant @CubiqF una #startup que ha escollit #Granollers per desenvolupar una plataforma de producci…,2020-01-31 18:47:01,CUBIQ FOODS,https://twitter.com/CubiqF/status/1223316772352413696
"RT @RyanBethencourt: Change has arrived! It only took about 10,000 years 😁",2020-01-29 18:36:40,CUBIQ FOODS,https://twitter.com/CubiqF/status/1222589394814672896
"RT @LizSpecht: ""Ultimately, the question is: will the vegan movement eventually plateau, or will it continue to grow? 'The thing that’s so…",2020-01-20 09:25:47,CUBIQ FOODS,https://twitter.com/CubiqF/status/1219189268725346304
RT @FoodpreneursCOM: Veganuary day 20: Today some interesting statistics for #veganuary! Almost 1/4 food products launched in the #UK in 20…,2020-01-20 09:25:11,CUBIQ FOODS,https://twitter.com/CubiqF/status/1219189114815291392
"RT @JoannaBlythman: In-depth report #ORFC debate, myself, @georgemonbiot @SusFoodTrust https://t.co/PIdmeqVYh6",2020-01-13 12:45:30,CUBIQ FOODS,https://twitter.com/CubiqF/status/1216702810928173056
RT @Solar_Foods: Our food system is a climate and environmental nightmare. Could a lab-grown protein save it? https://t.co/vPi2vBulMA via @…,2020-01-10 22:25:00,CUBIQ FOODS,https://twitter.com/CubiqF/status/1215761484837531652
RT @Protein_Report: Apocalypse Cow: documentary’s vision for the future of food could leave farming in the past https://t.co/AHe92jyqlx,2020-01-10 21:50:36,CUBIQ FOODS,https://twitter.com/CubiqF/status/1215752828855246848
RT @Protein_Report: Push to create new sources of protein to feed growing world https://t.co/HTqhsu0rcO,2020-01-10 21:47:36,CUBIQ FOODS,https://twitter.com/CubiqF/status/1215752073503039488
RT @Protein_Report: Milk minus the cows? Meet the Singapore start-up using stem cells to make milk https://t.co/J3AdqxP9wF,2020-01-10 21:47:23,CUBIQ FOODS,https://twitter.com/CubiqF/status/1215752017802604544
"RT @carolinebnell: Great coverage of @Nova_Meat  new #plantbased steak in the @guardian. 
https://t.co/Gfi3N57prE",2020-01-10 20:58:59,CUBIQ FOODS,https://twitter.com/CubiqF/status/1215739838407806976
"RT @Rosie_Wardle: On the last day of 2019, a look back on the year’s major developments in alternative protein, &amp; what that might mean for…",2020-01-03 12:54:50,CUBIQ FOODS,https://twitter.com/CubiqF/status/1213081281547972608
"RT @sctwea: .@ezraklein names the rise of plant-based and cell-based meat as the most promising opportunity of the next decade. 

https://t…",2020-01-03 12:54:12,CUBIQ FOODS,https://twitter.com/CubiqF/status/1213081122831245314
"RT @Nova_Meat: Great to see @Nova_Meat on the cover of @Guardian ""Food in 2050"" prediction 🚀

#plantbased #meat #foodtech #biodiversity #3d…",2020-01-03 12:52:54,CUBIQ FOODS,https://twitter.com/CubiqF/status/1213080794824167425
"RT @FoodpreneursCOM: CEO of @CubiqFoods: 📡""We used to say that processed food is bad, but now it can become more #nutritional than natural…",2019-12-19 13:59:55,CUBIQ FOODS,https://twitter.com/CubiqF/status/1207661845210959874
"RT @FoodIng1st: Classic #Blue: Pantone’s #color for 2020 taps into industry trend for #naturality

https://t.co/N4MkxLFuCp

@pantone #Class…",2019-12-08 13:31:54,CUBIQ FOODS,https://twitter.com/CubiqF/status/1203668528223727617
RT @sabinebonneck: The @just @ulazimy vision of a Future Farm for meat analogues. Huge bioreactors and - in contrast to the present - the p…,2019-12-02 16:04:15,CUBIQ FOODS,https://twitter.com/CubiqF/status/1201532538608590848
RT @sabinebonneck: Bonjour Paris 🇫🇷 The Future of Nutrition Summit at the Food Ingredients Europe is starting soon #FIE2019 #FNS_FIE2019 ht…,2019-12-02 08:35:58,CUBIQ FOODS,https://twitter.com/CubiqF/status/1201419723461873664
RT @FoodpreneursCOM: Fancy #vegan #sashimi? 🍣 Dutch brand vegan ZeaStar’s “No Tuna” and “Zalmon” embarks on an international expansion with…,2019-12-02 08:10:47,CUBIQ FOODS,https://twitter.com/CubiqF/status/1201413387315564544
"RT @CellAgriculture: What will meat production look like in 20 years?

#ProjectCMF (Cell-based Meat Facility) provides a glimpse into a fut…",2019-11-25 11:07:39,CUBIQ FOODS,https://twitter.com/CubiqF/status/1198921184383033344
"RT @EmprendeGastro: Gastroemprendedores #FoodTech series 📽 Aquí os dejamos el video de la mesa de diálogo ""Creando los alimentos del futuro…",2019-11-17 11:35:07,CUBIQ FOODS,https://twitter.com/CubiqF/status/1196028993612533760
"RT @ninagheihman: “Clearly, if we want to feed a planet of 10 billion people in a few decades, having more plant-based alternatives and a m…",2019-11-16 10:08:53,CUBIQ FOODS,https://twitter.com/CubiqF/status/1195644900999610368
"RT @carolinebnell: ”In the near future, we’ll begin to see meat alternatives that outperform their animal-based counterparts at multiple le…",2019-11-15 18:23:00,CUBIQ FOODS,https://twitter.com/CubiqF/status/1195406863946461186
"RT @FlavorWiki: #Taste keeps growing as a topic.  Good things to come in the future.  Watch this space!
https://t.co/fZEcoMy8fR",2019-11-12 15:58:57,CUBIQ FOODS,https://twitter.com/CubiqF/status/1194283446765604869
"RT @elliotswartz: Over 20,000 words written on #cultivatedmeat and counting. My latest: cell culture medium components and serum (part 1/3)…",2019-11-12 15:54:58,CUBIQ FOODS,https://twitter.com/CubiqF/status/1194282448009474050
RT @newfoodeconomy: This new alternative protein isn't cultivated from mushrooms but from fungal networks called mycelium. And it's not try…,2019-11-12 15:41:46,CUBIQ FOODS,https://twitter.com/CubiqF/status/1194279124262629376
"RT @altprotein: The printable cultivated (cell-based / lab-grown / cultured) protein landscape, V. 1.0
#foodindustry #foodtech #fmcg #prote…",2019-11-12 15:40:16,CUBIQ FOODS,https://twitter.com/CubiqF/status/1194278745353457666
"RT @BStartup: Ahora, en el Auditorio @BancoSabadell #Barcelona, conociendo lo último en ética y #sostenibilidad en el sector #Food en la me…",2019-11-12 15:37:44,CUBIQ FOODS,https://twitter.com/CubiqF/status/1194278110302294018
"RT @BCNStartupCity: Meet #foodtech industry visionaries and listen to insightful talks by disruptive food #startups at the next 
@EmprendeG…",2019-11-06 23:06:44,CUBIQ FOODS,https://twitter.com/CubiqF/status/1192216775850680321
RT @CugatGloria: La representant de CubiQ Foods explica la producció de greix saludable animal cultivat 🧫com l’Omega-3 🐟en cel.lules animal…,2019-11-06 23:06:09,CUBIQ FOODS,https://twitter.com/CubiqF/status/1192216629066846209
"RT @foodXhealth: Read this article by @pgrocer listing the predicted food trends for 2020

https://t.co/ptseSrWmhC",2019-10-29 17:05:03,CUBIQ FOODS,https://twitter.com/CubiqF/status/1189226654641602562
"RT @elliotswartz: Scientists enhance color and texture of cultured meat @TuftsUniversity 
https://t.co/0kU2bq8lEf",2019-10-27 21:16:42,CUBIQ FOODS,https://twitter.com/CubiqF/status/1188565208895242241
RT @primerootsfoods: Doctors find that plant-based diet is linked to a 32-percent decreased chance of dying from cardiovascular-related ill…,2019-10-20 18:25:57,CUBIQ FOODS,https://twitter.com/CubiqF/status/1185985521983590400
"RT @carolinebnell: ""Antimicrobial resistance in animals grown for food in low to medium income countries has nearly tripled since the year…",2019-10-18 14:37:55,CUBIQ FOODS,https://twitter.com/CubiqF/status/1185203361097928704
"RT @carolinebnell: ""We believe restrictions on what can be called meat could ultimately strengthen pushback against the meat industry."" htt…",2019-10-17 06:50:29,CUBIQ FOODS,https://twitter.com/CubiqF/status/1184723339035762688
RT @TheFlexitarian: How much #meat should we eat? According to some headlines - as much as we like 🤔 Advising we continue current consumpti…,2019-10-11 12:40:37,CUBIQ FOODS,https://twitter.com/CubiqF/status/1182637124732030982
"RT @FoodProdDesign: Technology such as #3Dprinting could revolutionize personalized food, nutrition in coming years https://t.co/CNykshcDmY",2019-10-02 07:26:28,CUBIQ FOODS,https://twitter.com/CubiqF/status/1179296573983006720
RT @TheEconomist: The Amazon is not the world’s only smouldering rainforest https://t.co/aQZf0XZCTI,2019-10-02 07:24:23,CUBIQ FOODS,https://twitter.com/CubiqF/status/1179296051666268160
"RT @PetaCrunch: @CubiqF #food #foodtech #healthyfats #healthyfood #omega3 #vitamins

https://t.co/G8HirF15yI",2019-09-30 12:50:33,CUBIQ FOODS,https://twitter.com/CubiqF/status/1178653358992887808
RT @2howyalldoing: Cubiq Foods said it can convert liquid oils such as sunflower or olive oil into solid or semi-solid fats https://t.co/fO…,2019-09-27 10:40:28,CUBIQ FOODS,https://twitter.com/CubiqF/status/1177533459180507138
RT @G_Mdistribution: Cubiq Foods converts liquid oils into solid fats with new process https://t.co/uBVfXvKG17,2019-09-27 10:39:50,CUBIQ FOODS,https://twitter.com/CubiqF/status/1177533296592543744
RT @FoodNavigatorUS: What do #millennials value most when grocery shopping? @WholeFoods finds out: https://t.co/Fjx6p5lsbk,2019-09-20 12:18:53,CUBIQ FOODS,https://twitter.com/CubiqF/status/1175021509997408256
RT @EWatsonWrites: Startup @CubiqF has developed a mechanical process it claims can convert healthy liquid oils into solid structured fats…,2019-09-19 20:02:09,CUBIQ FOODS,https://twitter.com/CubiqF/status/1174775706011754500
RT @GoodFoodInst: Cultivating meat from cells will help us feed the world sustainably -- but only if consumers embrace it. That's why we've…,2019-09-19 06:50:13,CUBIQ FOODS,https://twitter.com/CubiqF/status/1174576412117950464
"RT @CarnicoForum: 🥁 Os presentamos a Raquel Revilla, Co-funder de Cubiq Foods SL. Raquel Revilla será la ponente responsable de tratar el c…",2019-09-13 08:51:12,CUBIQ FOODS,https://twitter.com/CubiqF/status/1172432529170677760
"RT @GoodFoodInst: Want to get the latest on cutting-edge #plantbased and #cellbased meat research, industry growth, and evolving consumer s…",2019-09-05 11:27:32,CUBIQ FOODS,https://twitter.com/CubiqF/status/1169572769601871872
"RT @cellagcanada: Are you interested in learning more about #Cellag and #cellbased meat? 

Tune in to the 2019 #GoodFoodConference that sta…",2019-09-03 22:55:01,CUBIQ FOODS,https://twitter.com/CubiqF/status/1169021006037565441
RT @NewFoodMag: Food industry insiders have met to focus on how to #sustainably feed a #globalpopulation of almost ten billion people in 20…,2019-09-02 13:51:49,CUBIQ FOODS,https://twitter.com/CubiqF/status/1168521917382483968
RT @GoodFoodInst: Cattle ranching is a major contributor to the destruction of the Amazon. We must shift away from conventional animal agri…,2019-08-23 08:52:36,CUBIQ FOODS,https://twitter.com/CubiqF/status/1164822738671792130
"RT @orthostichy: “Animal meat production is slow, rigid, and wasteful. Plant- and cell-based meat production is swift, nimble, and sustaina…",2019-08-22 12:02:34,CUBIQ FOODS,https://twitter.com/CubiqF/status/1164508155440717825
"RT @FoodMattersLive: Released last year, the #ChildhoodObesityPlan aims to cut the rate of #obesity by 50% by 2030. Join @CernyCaroline @OH…",2019-08-20 11:44:44,CUBIQ FOODS,https://twitter.com/CubiqF/status/1163778893679157250
"RT @TonyH_Futurist: Is this the future of butchers? Thurston Butchers ""has partnered with THIS to become the first UK butcher to sell plant…",2019-08-16 07:14:24,CUBIQ FOODS,https://twitter.com/CubiqF/status/1162261307766128642
"RT @TonyH_Futurist: Can #prebiotics help malnourished #Children? A formulation having ""all four of the primary gut-health-boosting ingredie…",2019-08-14 08:15:37,CUBIQ FOODS,https://twitter.com/CubiqF/status/1161551936891564033
RT @Solar_Foods: Protein Startup Solar Foods Wants to Skip the 'Concept of Plant and Animal’ https://t.co/m6xRIjPTMr @Cheddar,2019-08-14 08:15:01,CUBIQ FOODS,https://twitter.com/CubiqF/status/1161551787444322306
"RT @sean_os1: Just catching up on the news from @nytimes 

Featuring two of the #CellularAgriculture from @SOSVvc @indbio @RebelBio life sc…",2019-08-10 18:44:21,CUBIQ FOODS,https://twitter.com/CubiqF/status/1160260612955545601
RT @carolinebnell: “The vision is that you walk into a supermarket and it’s no longer called the meat aisle but it’s called the protein ais…,2019-08-07 14:03:28,CUBIQ FOODS,https://twitter.com/CubiqF/status/1159102763369926657
RT @cellagritech: Just received a copy of Red Meat Republic by @joshspecht. Looking forward to reading and sharing my thoughts #FutureofFoo…,2019-08-06 08:25:18,CUBIQ FOODS,https://twitter.com/CubiqF/status/1158655274523287552
"RT @wearewfa: Our Leaders Debate brings together some of the biggest names in food &amp; ag 📣 We welcome
@Bayer President Global Veg Seeds &amp; En…",2019-08-03 11:58:53,CUBIQ FOODS,https://twitter.com/CubiqF/status/1157621859065782272
RT @KatyAskew1: Rabobank experts reveal what technologies they believe are going to shape the future food system. Applications for the @Foo…,2019-08-03 11:57:54,CUBIQ FOODS,https://twitter.com/CubiqF/status/1157621613598334976
RT @CellBased: https://t.co/MVsr7GDdzu,2019-07-26 15:13:57,CUBIQ FOODS,https://twitter.com/CubiqF/status/1154771846451085312
RT @cellagritech: How does #cellularagriculture look like all over the world? ⁦@alexshirazi⁩ takes a look at North America ⁦@futurefoodshow…,2019-07-23 13:53:44,CUBIQ FOODS,https://twitter.com/CubiqF/status/1153664495052627968
"RT @Botanygeek: Some good news for you today.: 

Dietitians are clear that there is really no such thing as an unhealthy food, just an unhe…",2019-07-18 06:39:39,CUBIQ FOODS,https://twitter.com/CubiqF/status/1151743313780891649
"RT @FoodBytes: 🔈@FoodBytes is returning to London 🇬🇧 &amp; galvanizing the #foodtech, #agtech and #CPG innovation communities on 7 Nov 
📝: http…",2019-07-18 06:34:08,CUBIQ FOODS,https://twitter.com/CubiqF/status/1151741928817528832
RT @AgFunder: #WallStreet banks bailing on troubled U.S. #farm sector https://t.co/ScwC7zwp3E https://t.co/se6BethtKe,2019-07-18 06:33:33,CUBIQ FOODS,https://twitter.com/CubiqF/status/1151741779621896192
"RT @CellAg_Newsbot: Global Cultured Meat Market 2019 – Mosameat, Memphis Meats, Supermeat, Just, Inc ... https://t.co/rJ6k9pOSlK",2019-07-18 06:29:48,CUBIQ FOODS,https://twitter.com/CubiqF/status/1151740839045083136
RT @CellAg_Newsbot: Take the Leap https://t.co/YKQfl6u6mA,2019-07-18 06:29:32,CUBIQ FOODS,https://twitter.com/CubiqF/status/1151740771671904257
"RT @BlueNaluInc: Thanks, @TechCrunch for including us in your latest story on alternative protein development. Read the full story by @Bria…",2019-07-16 13:50:18,CUBIQ FOODS,https://twitter.com/CubiqF/status/1151126917921120262
"RT @wearewfa: #WFA19's panels will address &amp; debate food &amp; ag's biggest questions, featuring

@Jack_A_Bobo, @FuturityFood
@LoneAndersen7, D…",2019-07-16 10:08:53,CUBIQ FOODS,https://twitter.com/CubiqF/status/1151071196231938053
"RT @ekoskaiphos: Palm Oil - The Truth About ""Sustainable"" Palm Oil - SAPIENS https://t.co/GMVqb1PfxY",2019-07-09 14:39:52,CUBIQ FOODS,https://twitter.com/CubiqF/status/1148602674214002694
"RT @financialfood: Hoy damos la bienvenida a @JoanRafel99, @JoseAnt60605859, @CubiqF, @misueretail y @diegoconesa",2019-07-03 10:19:49,CUBIQ FOODS,https://twitter.com/CubiqF/status/1146362905899782145
"RT @ZSchneeweiss: Boris Johnson has pledged to review the UK's “sin taxes” on salt, fat and sugar https://t.co/tP7LmgDZon via @RobDotHutton…",2019-07-03 07:56:46,CUBIQ FOODS,https://twitter.com/CubiqF/status/1146326905479675904
RT @wearewfa: Introducing our keynote speaker...we're thrilled to have international journalist @RosieBoycott at #WFA19. Want to see who el…,2019-07-03 07:42:45,CUBIQ FOODS,https://twitter.com/CubiqF/status/1146323376274890752
"RT @futurefoodnews: The Foods Of Tomorrow: How Biotechnology Is Changing What We Eat.
https://t.co/GjmFVgln4D",2019-06-26 15:31:30,CUBIQ FOODS,https://twitter.com/CubiqF/status/1143904626137284608
RT @ladyoftx: #health #cleanfood  good for your body https://t.co/FY5NxQVhl9,2019-06-26 15:28:16,CUBIQ FOODS,https://twitter.com/CubiqF/status/1143903811448315905
RT @wearewfa: Some of the biggest names in food and ag will join us to speak at the #WFA19 summit in Amsterdam this December. We're proud t…,2019-06-26 15:24:01,CUBIQ FOODS,https://twitter.com/CubiqF/status/1143902741913374720
"RT @MartinReich5: Getting more food from less land is an imperative! Sustainable intensification is necessary, PLUS less food waste and low…",2019-06-26 15:23:24,CUBIQ FOODS,https://twitter.com/CubiqF/status/1143902586900287488
"RT @weare_JR: ""Businesses that don't deliberately try to do something good by addressing a specific social or environmental concern... are…",2019-06-18 11:12:23,CUBIQ FOODS,https://twitter.com/CubiqF/status/1140940315597123584
"RT @PaulHShapiro: ""I think in 50 years, people will look back and say, 'wait a minute you reared the whole animal just for the meat? Why di…",2019-06-18 07:54:27,CUBIQ FOODS,https://twitter.com/CubiqF/status/1140890503615041537
RT @techreview: Isaac Asimov mulled the best ways to unleash creativity in this 1959 essay. https://t.co/lBGF6ear8n,2019-06-18 07:52:18,CUBIQ FOODS,https://twitter.com/CubiqF/status/1140889963044704256
"RT @nytimesbusiness: From today onward, ads showing women cleaning while men kick their feet up or dads struggling with laundry are banned…",2019-06-17 12:13:19,CUBIQ FOODS,https://twitter.com/CubiqF/status/1140593260278235136
"RT @PerfectDayFoods: Explore this fascinating visual timeline of the history of cellular agriculture from @CellAgriculture, starting all th…",2019-06-16 12:03:47,CUBIQ FOODS,https://twitter.com/CubiqF/status/1140228473832824833
RT @TheSpoonTech: Blended meats (i.e. beef burgers blended with vegetables): yay or nay? https://t.co/w82ibTcLsP #foodtech,2019-06-16 11:58:18,CUBIQ FOODS,https://twitter.com/CubiqF/status/1140227093168607232
"RT @CellAg_Newsbot: After backing out of Beyond Meat, Tyson Foods announces a new plant-based brand of its own https://t.co/5a54wtnMts",2019-06-13 15:41:49,CUBIQ FOODS,https://twitter.com/CubiqF/status/1139196180175437824
"RT @CellAg_Newsbot: Cultured Meat Market Global Outlook Report 2019-2027 | Aleph Farms, BioFood Systems Ltd ... https://t.co/GsQzh0zjKa",2019-06-10 14:19:34,CUBIQ FOODS,https://twitter.com/CubiqF/status/1138088318154022912
"RT @Cleanmeataus: Lab grown vegan pet food: Wild Earth closes US$11 million Series A funding round
#wildearth #cleanmeat #cleanpetfood http…",2019-06-10 11:04:25,CUBIQ FOODS,https://twitter.com/CubiqF/status/1138039208801710081
RT @ReutersBiz: Britain's Ocado invests £17 million in vertical farming https://t.co/FinU6fCITA https://t.co/Zv15DdIMmz,2019-06-10 09:46:56,CUBIQ FOODS,https://twitter.com/CubiqF/status/1138019709885067264
RT @PlantBasedNews: #Vegan Brand Launches Palm-Oil Free Cakes In Major UK Retailer 🍰https://t.co/7sVtAV9bkb https://t.co/z09dg7U9uT,2019-06-10 09:46:29,CUBIQ FOODS,https://twitter.com/CubiqF/status/1138019593346322433
RT @FoodMattersLive: Could junk #food be fuelling the rise in food #allergies? https://t.co/KMqa9UpjwS https://t.co/Lz5wlvyvBi,2019-06-10 09:45:56,CUBIQ FOODS,https://twitter.com/CubiqF/status/1138019456297373696
"RT @GoodFoodEurope: Love this! @JimCameron backing Plant Power ❤️ So much social, commercial and ethical opportunity here. https://t.co/Rjg…",2019-06-05 09:41:01,CUBIQ FOODS,https://twitter.com/CubiqF/status/1136206282015301632
RT @FoodIng1st: IADSA launches online portal to promote information on dietary #supplements @IADSA_Global https://t.co/qxWVfpUPuD,2019-06-05 09:27:15,CUBIQ FOODS,https://twitter.com/CubiqF/status/1136202814911373312
RT @FoodIng1st: “Modern inclusive barbecuing”: @waitrose UK launches first seitan-based burger amid plant-based boom https://t.co/115P3NSvT…,2019-05-29 10:45:52,CUBIQ FOODS,https://twitter.com/CubiqF/status/1133685883499102208
"RT @cellagritech: Alternative meat to become $140 billion industry in a decade, Barclays predicts #cellag #futureoffood https://t.co/txp9RT…",2019-05-29 10:44:13,CUBIQ FOODS,https://twitter.com/CubiqF/status/1133685467797479429
"RT @BrianDSpears: I keep getting asked how New Age Meats responds to this crisis. 

One message: support companies that create stability. T…",2020-03-25 21:10:41,New Age Meats,https://twitter.com/NewAgeMeats/status/1242921872934596608
"RT @FuturePortPRG: Can lab-grown meat turn things around for the planet? #fpp19 speaker @brianDspears co-founded a company @newagemeats, fo…",2019-06-10 15:18:26,New Age Meats,https://twitter.com/NewAgeMeats/status/1138103130917236736
"RT @PaulHShapiro: What's odder: Growing meat from cells, or producing it the way we do now, asks @justforall &amp; @NewAgeMeats in this new @CN…",2019-06-03 16:01:16,New Age Meats,https://twitter.com/NewAgeMeats/status/1135577197706600448
RT @PaulHShapiro: .@BrianDSpears of @NewAgeMeats compellingly explains at @USDA/@US_FDA meeting why meat grown from animal cells is real me…,2018-10-24 17:21:32,New Age Meats,https://twitter.com/NewAgeMeats/status/1055147292011970561
RT @GoodFoodInst: Brian Spears of @NewAgeMeats says @US_FDA's existing regulatory framework makes it the obvious choice to be the leading p…,2018-10-24 17:18:34,New Age Meats,https://twitter.com/NewAgeMeats/status/1055146543483940864
RT @indbio: Congrats to @NewAgeMeats @indbio #KillerOfTheWeek! #IndieBio https://t.co/5LRUXlKpRh,2018-08-25 01:47:02,New Age Meats,https://twitter.com/NewAgeMeats/status/1033168842640347136
"RT @indbio: ""We think that biotechnology is the next big solution for planetary and human health."" @junaxup  #IndieBio #foodtech #FutureOfF…",2019-06-20 00:51:30,Finless Foods,https://twitter.com/FinlessFoods/status/1141508841697247232
RT @indbio: @arvndgpta @FinlessFoods https://t.co/ol0k3CyC2s,2019-05-13 23:16:46,Finless Foods,https://twitter.com/FinlessFoods/status/1128076650418040838
"RT @nimbletwit: https://t.co/TREUrVhyZL ...excited to share that @BeyondMeat, a @SandHillAngels portfolio company had a great IPO.  This is…",2019-05-03 00:22:18,Finless Foods,https://twitter.com/FinlessFoods/status/1124106875660713984
"RT @ScienceWeekly: California-based startup @FinlessFoods is growing ""clean"" fish from high-quality fish cells that could help ease overfis…",2019-03-29 22:50:01,Finless Foods,https://twitter.com/FinlessFoods/status/1111762462829740032
RT @indbio: Join us on Friday for a post @foodtechinvest Reception! #Foodtechinvest @FinlessFoods @primerootsfoods @newculturefoods @Future…,2019-03-19 18:42:23,Finless Foods,https://twitter.com/FinlessFoods/status/1108076264441724928
RT @lowellwashere: @MikeSeldenFF this video of @FinlessFoods is amazing. Anyone into #cleanmeat should check this out! I highly recommend i…,2019-02-03 18:55:42,Finless Foods,https://twitter.com/FinlessFoods/status/1092134550203822080
"RT @6esm: No one was ever died from a climate change policy, such as a carbon tax, but they have from climate change - #climatechange #scie…",2019-01-07 06:07:37,Finless Foods,https://twitter.com/FinlessFoods/status/1082156785912303616
RT @UStart_biz: The U-Start Club members' extraordinary realities and their exceptional stories are protagonists of our Christmas video. En…,2018-12-21 16:29:57,Finless Foods,https://twitter.com/FinlessFoods/status/1076152807143616512
"RT @NewAgeMeats: While the majority of @FinlessFoods seed round investment went to developing bluefin tuna cells, we're grateful they alloc…",2018-12-07 01:36:21,Finless Foods,https://twitter.com/FinlessFoods/status/1070854495905574913
RT @DNAScript: How to save the #bluefin #tuna while addressing people's hunger for it? Lab-grown fish from @FinlessFoods could one day solv…,2018-12-05 19:43:50,Finless Foods,https://twitter.com/FinlessFoods/status/1070403391686303744
RT @daniel_kraft: Can science save this endangered fish by growing it in a lab? Cellular agriculture being pioneered by  ⁦@FinlessFoods⁩ &amp;…,2018-11-24 21:03:29,Finless Foods,https://twitter.com/FinlessFoods/status/1066437170368409600
RT @SOSVvc: Snacks and beer are developed in laboratories and made in factories -- and the thought of this does not turn anyone's stomach.…,2018-11-02 22:55:57,Finless Foods,https://twitter.com/FinlessFoods/status/1058492940631175169
"RT @GoodFoodInst: Meet @FinlessFoods, the Silicon Valley startup working to produce safe, affordable, sustainable #cleanseafood and meet As…",2018-11-02 20:48:26,Finless Foods,https://twitter.com/FinlessFoods/status/1058460848803393536
"RT @WaltGJohnson: Lab-grown meat and lab-grown seafood could be regulated differently, but they shouldn't be. See my new article @FutureTen…",2018-10-24 17:41:41,Finless Foods,https://twitter.com/FinlessFoods/status/1055152362833276930
"RT @GoodFoodInst: .@MikeSeldenFF of @FinlessFoods explains why the term ""lab-grown"" is misleading and does not accurately represent the way…",2018-10-24 17:40:01,Finless Foods,https://twitter.com/FinlessFoods/status/1055151941314056193
"RT @GoodFoodInst: .@MikeSeldenFF: ""We have no interest in confusing people - we want consumers to buy with intention."" @FinlessFoods' cell-…",2018-10-24 17:39:51,Finless Foods,https://twitter.com/FinlessFoods/status/1055151901208133632
RT @foodinteg: An interesting perspective on labeling cell-cultured fish from @FinlessFoods: Cell-cultured fish must be clearly labeled as…,2018-10-23 15:24:10,Finless Foods,https://twitter.com/FinlessFoods/status/1054755368688062464
RT @GoodFoodInst: Jeremiah Fasano of CFSAN says many structural materials involved in #cleanmeat production (including growth medium) are t…,2018-10-23 14:57:20,Finless Foods,https://twitter.com/FinlessFoods/status/1054748612389978114
RT @ChangingMarkets: Start-ups producing innovative meat/dairy alternatives are springing up all over the world. A new Californian gold-rus…,2018-10-22 17:33:23,Finless Foods,https://twitter.com/FinlessFoods/status/1054425495746555904
RT @janemetcalfe: @BabelVentures @RyanBethencourt #Labgrownfood is the future. Congrats to @FinlessFoods for being at the forefront. And if…,2018-10-22 17:32:23,Finless Foods,https://twitter.com/FinlessFoods/status/1054425247510917120
"RT @strada: Things @FinlessFoods doesn't have to worry about. Salmon farmers are scanning fish faces to fight killer lice""  https://t.co/V0…",2018-10-13 21:22:49,Finless Foods,https://twitter.com/FinlessFoods/status/1051221745317765120
RT @JessicaAlmy: Care about plant-based and clean meat alternatives to seafood? 🐠 🐟 Check our @GoodFoodInst’s white paper and follow @Finle…,2018-10-13 21:04:13,Finless Foods,https://twitter.com/FinlessFoods/status/1051217064214450176
RT @anoyes: All-star future of food panel tonight at West Ventures in SF: CEOs of @justforall @FinlessFoods @bittyfoods @PerfectDayFoods @N…,2018-10-03 18:10:44,Finless Foods,https://twitter.com/FinlessFoods/status/1047549527635283969
RT @NewAgeMeats: @indbio @MemphisMeats @ClaraFoods @PerfectDayFoods @FinlessFoods Friendly correction: Clara Foods &amp; Perfect Day don't make…,2018-09-17 00:44:40,Finless Foods,https://twitter.com/FinlessFoods/status/1041488071219400706
"RT @nigelesq: Updated post: Missouri Department of Ag conceded that products clearly labeled ""veggie"" or ""plant-based"" should not be prosec…",2018-09-02 02:22:24,Finless Foods,https://twitter.com/FinlessFoods/status/1036076849275711488
RT @halfblackrage: @FinlessFoods Ugh! I'll take my fish #finless please.,2018-08-06 05:11:53,Finless Foods,https://twitter.com/FinlessFoods/status/1026335025942298624
