tweets,date,Company,url
@webmasterdave 👍👍👍,2016-07-30 04:43:29,SuperMeat,https://twitter.com/_SuperMeat_/status/759248024270938112
"@SafinaCenter #CulturedMeat is the #FutureOfFood. It can promote a clean &amp; sustainable food system. #EatForThePlanet
https://t.co/YmG6fMxYxg",2016-07-30 04:31:49,SuperMeat,https://twitter.com/_SuperMeat_/status/759245085510885376
"@JohnsHopkins And it's almost here! Check out our work on #CulturedMeat.
#FutureOfFood
https://t.co/YmG6fMxYxg",2016-07-30 04:25:11,SuperMeat,https://twitter.com/_SuperMeat_/status/759243415808860160
"@newmiboblog They could if they want, but it's really meant to be an ethical &amp; sustainable solution for those who won't give up meat.",2016-07-30 01:13:04,SuperMeat,https://twitter.com/_SuperMeat_/status/759195067965804544
@oliviab69 Yes!,2016-07-30 01:11:08,SuperMeat,https://twitter.com/_SuperMeat_/status/759194583121039360
@jimmybensoussan Thank you 😃,2016-07-29 14:56:01,SuperMeat,https://twitter.com/_SuperMeat_/status/759039782177673216
"@AnimalsTribe Thanks, glad to hear 🙏 He looks so scared 😔",2016-07-29 04:30:07,SuperMeat,https://twitter.com/_SuperMeat_/status/758882273181577216
@EnviroNews @wildearthguard @CenterForBioDiv @westernlaw @WWF @Protect_Wldlife @USDA @animalrights @the_ecologist That's horrible 😢💔,2016-07-29 04:09:55,SuperMeat,https://twitter.com/_SuperMeat_/status/758877187336310784
"@HillaryClinton Please support #CulturedMeat! It is a real and practical way to fight #ClimateChange!
#FutureOfFood #EatForThePlanet",2016-07-29 04:01:31,SuperMeat,https://twitter.com/_SuperMeat_/status/758875072132100097
@AnimalsTribe Poor little thing! Is he okay?,2016-07-29 03:55:34,SuperMeat,https://twitter.com/_SuperMeat_/status/758873578087391237
@phil500 That is too cute 💕💕💕,2016-07-29 03:47:47,SuperMeat,https://twitter.com/_SuperMeat_/status/758871616717672452
"@ThugLifeSocial We really hope so! This can solve so many problems, it HAS to be the future of the world 😀🌎",2016-07-28 23:59:06,SuperMeat,https://twitter.com/_SuperMeat_/status/758814067481948161
@shanayashanaya_ @RealYourofsky https://t.co/cRQvkfqIGg,2016-07-28 12:58:40,SuperMeat,https://twitter.com/_SuperMeat_/status/758647865954689025
"@Eater #culturedmeat #futureoffood
https://t.co/YmG6fMgn8G",2016-07-28 04:06:09,SuperMeat,https://twitter.com/_SuperMeat_/status/758513851008626688
"@ClownNTheMirror @nilzach @OneGreenPlanet 

Not true, we only need 1 biopsy:
https://t.co/6DBdM11yqQ",2016-07-27 16:34:27,SuperMeat,https://twitter.com/_SuperMeat_/status/758339778328788992
@Francesgracella Heartbreaking photo 😢,2016-07-26 00:04:23,SuperMeat,https://twitter.com/_SuperMeat_/status/757728233785790464
"@VegNews @Indiegogo
https://t.co/C4RWuajNO1",2016-07-25 21:08:06,SuperMeat,https://twitter.com/_SuperMeat_/status/757683871085424640
@loveanimalist 💕,2016-07-25 18:43:40,SuperMeat,https://twitter.com/_SuperMeat_/status/757647520893992960
"@VeganTaylor Yes, it's definitely time 👍",2016-07-25 18:42:38,SuperMeat,https://twitter.com/_SuperMeat_/status/757647262017347584
"@clearlyveg Super excited about this! We're overwhelmed by the support and are now aiming for our next milestone :)
https://t.co/YmG6fMxYxg",2016-07-25 18:10:20,SuperMeat,https://twitter.com/_SuperMeat_/status/757639133116375040
"@JeffSimmons2050 #CulturedMeat would definitely be one way to do it. #FoodSecurity #EatForThePlanet #FutureOfFood

https://t.co/C4RWuaBoFz",2016-07-25 03:17:19,SuperMeat,https://twitter.com/_SuperMeat_/status/757414400718348288
@Kingdomcub @RenTradewind Hopefully in 5 years :),2016-07-25 02:42:46,SuperMeat,https://twitter.com/_SuperMeat_/status/757405705213124610
"@RenTradewind That day is not too far away! Please check out our work.
#CulturedMeat is the #FutureOfFood

https://t.co/C4RWuaBoFz",2016-07-25 02:41:12,SuperMeat,https://twitter.com/_SuperMeat_/status/757405309245591553
"@l_s_t_a It's not for vegans but for those eating meat, to create a sustainable &amp; ethical food system despite the growing meat consumption",2016-07-24 05:02:49,SuperMeat,https://twitter.com/_SuperMeat_/status/757078559743545344
@ThugLifeRhymes @tiffman12 @Dance6odPls Yes. it's an ethical and sustainable solution for all those who eat meat and won't give it up.,2016-07-24 04:57:29,SuperMeat,https://twitter.com/_SuperMeat_/status/757077218514210816
"@futurism That's why raising public awareness to this idea of #culturedmeat is just as important as developing it.
https://t.co/C4RWuaBoFz",2016-07-24 04:51:45,SuperMeat,https://twitter.com/_SuperMeat_/status/757075776252489728
"@Hannahh_Barnes Yes 🙂 But for those won't go vegan, this is an ethical and sustainable solution, one that our planet desperately needs.",2016-07-24 02:40:59,SuperMeat,https://twitter.com/_SuperMeat_/status/757042868565504000
@brandontadams18 Thanks for sharing this!,2016-07-24 02:24:38,SuperMeat,https://twitter.com/_SuperMeat_/status/757038751994548225
"@MrsAnahata No :( Prototype is expected to be ready in 2 years, but It'll take at least 5 years to get to the market.
#FutureOfFood",2016-07-24 02:17:08,SuperMeat,https://twitter.com/_SuperMeat_/status/757036867091128325
"@MrsAnahata @reaganheil So many people are never going to give up meat
Please support this for a #crueltyfree future
https://t.co/C4RWuajNO1",2016-07-24 02:07:27,SuperMeat,https://twitter.com/_SuperMeat_/status/757034430691217409
@Hannahh_Barnes Anyone can help fight climate change by promoting #culturedmeat which will create a clean and sustainable food system,2016-07-24 02:00:54,SuperMeat,https://twitter.com/_SuperMeat_/status/757032782044471296
"@ClimateReality @POTUS Please promote #culturedmeat! It can fight #climatechange &amp; promote a sustainable food system
https://t.co/C4RWuajNO1",2016-07-24 01:54:58,SuperMeat,https://twitter.com/_SuperMeat_/status/757031288658399232
"@KarennaGore @BostonGlobe Please support #culturedmeat to help fight #climatechange! This can make a difference!

https://t.co/A0UNz2g8Xb",2016-07-24 00:13:57,SuperMeat,https://twitter.com/_SuperMeat_/status/757005865555812352
"@TheEllenShow Please support our cause to help give all animals the chance to be happy and free 🐮🐱🐔
https://t.co/mdAGKGCffU",2016-07-23 23:12:58,SuperMeat,https://twitter.com/_SuperMeat_/status/756990517599211520
"@tristo77k @elonmusk 🙏🐔 #culturedmeat
https://t.co/YmG6fMgn8G",2016-07-23 05:39:33,SuperMeat,https://twitter.com/_SuperMeat_/status/756725417277399040
@tristo77k @FreeleeBG @bobbyllew That's great to hear! We loved her videos as well :) And we're doing everything to make this work!,2016-07-23 05:36:49,SuperMeat,https://twitter.com/_SuperMeat_/status/756724729021501440
"@iumba_ Well, we're doing out best to raise public awareness to this, because it can truly make a difference to animals and the planet.",2016-07-23 02:22:34,SuperMeat,https://twitter.com/_SuperMeat_/status/756675845264121856
@iumba_ @deliasalcido @termiteking It's a way to end animal suffering despite the rapid increase in meat consumption worldwide,2016-07-23 02:19:47,SuperMeat,https://twitter.com/_SuperMeat_/status/756675145071288320
@deliasalcido @termiteking @iumba_ It isn't for vegans. So many ppl still eat meat! Why should animals have to wait for everyone to change?,2016-07-23 02:13:25,SuperMeat,https://twitter.com/_SuperMeat_/status/756673540858998789
"@iumba_ @deliasalcido @termiteking @crucifalex It's for people who do eat meat, so that animals' lives won't depend on anyone's food choices",2016-07-23 02:11:18,SuperMeat,https://twitter.com/_SuperMeat_/status/756673008870232066
"@deliasalcido @termiteking @iumba_ @crucifalex One animal, which will not be harmed, and will save BILLIONS of others!",2016-07-23 02:04:47,SuperMeat,https://twitter.com/_SuperMeat_/status/756671367811137536
@termiteking @iumba_ @crucifalex @deliasalcido Meat consumption is growing way faster than people are becoming vegan &amp; animals pay the price,2016-07-23 02:01:37,SuperMeat,https://twitter.com/_SuperMeat_/status/756670574974214145
"@crucifalex @deliasalcido @termiteking It's not meant for vegans, but for those who won't give up meat.",2016-07-23 01:59:20,SuperMeat,https://twitter.com/_SuperMeat_/status/756669996973993985
"@termiteking You don't have to eat it to support it. This can save so many animals! #culturedmeat

https://t.co/YmG6fMgn8G",2016-07-23 01:57:22,SuperMeat,https://twitter.com/_SuperMeat_/status/756669503920934913
"@jennythefriend Exactly :)
https://t.co/YmG6fMxYxg",2016-07-23 01:44:25,SuperMeat,https://twitter.com/_SuperMeat_/status/756666242426081284
@ArcticFox571 That's the plan :),2016-07-22 04:48:45,SuperMeat,https://twitter.com/_SuperMeat_/status/756350243587915776
"@ArcticFox571 Yes, even just thinking about it feels so good 🐔",2016-07-22 04:36:01,SuperMeat,https://twitter.com/_SuperMeat_/status/756347042654412800
@LivesOnPlants Thanks for helping spread the word about this :),2016-07-22 00:08:04,SuperMeat,https://twitter.com/_SuperMeat_/status/756279607284817921
@ItsCihara Thanks for the support!,2016-07-22 00:06:40,SuperMeat,https://twitter.com/_SuperMeat_/status/756279255290384384
"@Mamfach62 @WeAreVeganuary @PaulSimber @ISRAEL21C This isn't for vegans.
This video explains it really well:
https://t.co/cRQvkfqIGg",2016-07-21 17:19:32,SuperMeat,https://twitter.com/_SuperMeat_/status/756176798271082496
@Mamfach62 @WeAreVeganuary @PaulSimber @ISRAEL21C Well one of the main goals is to make it cheaper,2016-07-21 17:17:51,SuperMeat,https://twitter.com/_SuperMeat_/status/756176375023828992
"@Mamfach62 @WeAreVeganuary @PaulSimber @ISRAEL21C It may save billions of animals. If you're not convinced, please check our @Indiegogo page",2016-07-21 17:16:58,SuperMeat,https://twitter.com/_SuperMeat_/status/756176154172723201
@Mamfach62 @WeAreVeganuary @PaulSimber @ISRAEL21C This is not instead of supporting cultural change. It's a way to end animal suffering soon,2016-07-21 17:15:21,SuperMeat,https://twitter.com/_SuperMeat_/status/756175746566131712
"@PaulSimber @WeAreVeganuary @ISRAEL21C It's not meant for vegans, but for those who don't want to give up meat",2016-07-21 17:13:54,SuperMeat,https://twitter.com/_SuperMeat_/status/756175381116379137
@SamelaFire 😄,2016-07-20 21:56:39,SuperMeat,https://twitter.com/_SuperMeat_/status/755884149857062912
@shaunoconnor1 @Indiegogo Thank you so much for your support!,2016-07-20 14:18:31,SuperMeat,https://twitter.com/_SuperMeat_/status/755768855482470401
"@pammzp You might find this interesting: https://t.co/2teQKqLvNj
😀",2016-07-19 22:44:34,SuperMeat,https://twitter.com/_SuperMeat_/status/755533820934311936
@CountrySmileNL @Cowspiracy It will have health benefits over traditional meat. This is a better solution for people who won't give up meat,2016-07-19 14:14:15,SuperMeat,https://twitter.com/_SuperMeat_/status/755405393216634880
@Sue_Radloff Thanks 😄,2016-07-19 14:08:20,SuperMeat,https://twitter.com/_SuperMeat_/status/755403903924076544
"@CountrySmileNL @Cowspiracy This is for people who choose to eat meat, not those who decided not to eat it.",2016-07-19 14:06:19,SuperMeat,https://twitter.com/_SuperMeat_/status/755403399814873088
@missmetaverse @awesomefuturetv That sounds great :),2016-07-19 00:55:40,SuperMeat,https://twitter.com/_SuperMeat_/status/755204424419516416
@JoshLovesRain Thanks for you support! 🐔,2016-07-19 00:48:08,SuperMeat,https://twitter.com/_SuperMeat_/status/755202527709138944
@trishannalise We're not encouraging people to consume more meat. We're only offering a better solution for those who do consume it.,2016-07-19 00:11:53,SuperMeat,https://twitter.com/_SuperMeat_/status/755193408109486081
"@trishannalise Exactly. It's not meant for vegans, but for those who still eat meat. And yes, it could definitely be given to dogs :)",2016-07-18 23:50:49,SuperMeat,https://twitter.com/_SuperMeat_/status/755188105540272128
"@trishannalise One of our goals is to make it cheaper. If we want it to replace traditional meat, it has to be.",2016-07-18 23:48:43,SuperMeat,https://twitter.com/_SuperMeat_/status/755187578135994368
"@trishannalise Possibly. But why should animals have to wait for billions of people to change? For all we know, it might never happen.",2016-07-18 23:44:36,SuperMeat,https://twitter.com/_SuperMeat_/status/755186541186551808
@trishannalise There are great meat alternatives out there &amp; still most people continue to eat meat. With this animals won't have to suffer,2016-07-18 23:34:56,SuperMeat,https://twitter.com/_SuperMeat_/status/755184106120421376
"@trishannalise @Cowspiracy It will address both! Check out our @Indiegogo page, it explains the benefits :) https://t.co/QIb1BLEsuc",2016-07-18 22:45:54,SuperMeat,https://twitter.com/_SuperMeat_/status/755171766901673984
@SamelaFire Thank you 😀,2016-07-18 22:30:32,SuperMeat,https://twitter.com/_SuperMeat_/status/755167900663635968
@julietmfern Thanks for your support! We appreciate it!,2016-07-18 18:45:01,SuperMeat,https://twitter.com/_SuperMeat_/status/755111149440466944
@SplashFoto Thanks 😀,2016-07-18 18:36:45,SuperMeat,https://twitter.com/_SuperMeat_/status/755109068159746048
@Allykelly80 Thank you so much for your support!,2016-07-18 18:08:50,SuperMeat,https://twitter.com/_SuperMeat_/status/755102041790377984
@Odwonout 😃,2016-07-18 15:43:17,SuperMeat,https://twitter.com/_SuperMeat_/status/755065414300930048
@jsevrock Thanks!,2016-07-18 15:40:56,SuperMeat,https://twitter.com/_SuperMeat_/status/755064822895636481
@kellyac99 Thanks! We hope to make it available all over the world!,2016-07-18 15:33:02,SuperMeat,https://twitter.com/_SuperMeat_/status/755062832220241925
@romybank Thank you!,2016-07-18 15:27:57,SuperMeat,https://twitter.com/_SuperMeat_/status/755061555247648769
"@gabcake Please make a video about #culturedmeat and how it can make this world a better place 💕🐔🐱
https://t.co/YmG6fMgn8G",2016-07-18 00:36:38,SuperMeat,https://twitter.com/_SuperMeat_/status/754837246633586688
"@nikidemar A video about #culturedmeat would be amazing! It'll help promote a better future for all living creatures
https://t.co/YmG6fMgn8G",2016-07-18 00:32:33,SuperMeat,https://twitter.com/_SuperMeat_/status/754836219708575744
@Animal_Place Cuteness indeed!,2016-07-18 00:13:38,SuperMeat,https://twitter.com/_SuperMeat_/status/754831458749911040
@MurrayNewlands https://t.co/vQCVzUKfUe,2016-07-17 23:36:17,SuperMeat,https://twitter.com/_SuperMeat_/status/754822061143371776
"@LeilaniMunter Please support #culturedmeat for a future where animals' lives don't depend on anyone's food choices
https://t.co/YmG6fMgn8G",2016-07-17 22:16:59,SuperMeat,https://twitter.com/_SuperMeat_/status/754802101910253568
@ben_baert 👍 The video is meant to get people familiar with #culturedmeat in a fun&amp;amusing way. The science behind is obviously more complex,2016-07-17 22:05:14,SuperMeat,https://twitter.com/_SuperMeat_/status/754799144795906048
"@Mavrik_Jay @Zucchinisaurus 
https://t.co/YmG6fMgn8G",2016-07-17 21:28:43,SuperMeat,https://twitter.com/_SuperMeat_/status/754789954400559104
@Zucchinisaurus Unfortunately so many people still eat meat and don't want to stop. But #culturedmeat can address all of those issues.,2016-07-17 21:26:21,SuperMeat,https://twitter.com/_SuperMeat_/status/754789358985555968
@Protect_Wldlife @RhinoOrphanage All animals should get the chance to be loved 💕,2016-07-17 21:15:33,SuperMeat,https://twitter.com/_SuperMeat_/status/754786643668676608
@GentleBarn Adorable 💕😀,2016-07-17 21:13:12,SuperMeat,https://twitter.com/_SuperMeat_/status/754786052372439040
@jacyreese That's the dream for sure! But so many people still eat meat.That's why #culturedmeat has such potential for a better food system,2016-07-17 21:05:20,SuperMeat,https://twitter.com/_SuperMeat_/status/754784071859875846
@moodysally1 😔,2016-07-17 20:58:43,SuperMeat,https://twitter.com/_SuperMeat_/status/754782407530733568
"@veganoso One of the things anyone can do to promote a #crueltyfree future for animals, is to support #culturedmeat. 🐮🐷🐔💕",2016-07-17 20:57:22,SuperMeat,https://twitter.com/_SuperMeat_/status/754782067699822592
"@saveallanimals2 If #CulturedMeat becomes popular, it WILL wipe out #AnimalCruelty! This can really happen 🐔🙏
https://t.co/YmG6fMgn8G",2016-07-17 20:53:27,SuperMeat,https://twitter.com/_SuperMeat_/status/754781079555366912
"@EAhunbay @webmasterdave It could solve the ethical issue of animal suffering,but won't address the environmental issues of traditional meat",2016-07-17 19:39:11,SuperMeat,https://twitter.com/_SuperMeat_/status/754762391615787010
"@webmasterdave Also, it would probably not have the environmental benefits of #culturedmeat.",2016-07-17 19:35:11,SuperMeat,https://twitter.com/_SuperMeat_/status/754761383204446209
"@sarahzhang Please check out our work on #culturedmeat!
https://t.co/YmG6fMgn8G",2016-07-17 19:32:39,SuperMeat,https://twitter.com/_SuperMeat_/status/754760747196919808
"@TreeBanker Please check out our work on #culturedmeat. It has great potential for fighting climate change.
https://t.co/YmG6fMgn8G",2016-07-17 19:11:16,SuperMeat,https://twitter.com/_SuperMeat_/status/754755365141565440
"@ArcticFox571 By supporting our work on #culturedmeat, anyone can help fight climate change. More information here:
https://t.co/YmG6fMgn8G",2016-07-17 19:09:26,SuperMeat,https://twitter.com/_SuperMeat_/status/754754904002957313
"@AnimalRRights Thanks for tweeting about our campaign!
https://t.co/YmG6fMgn8G",2016-07-17 18:49:36,SuperMeat,https://twitter.com/_SuperMeat_/status/754749913620111360
"@mametown Check this out! If we succeed, so many new interspecies friendships will be made possible 😃 #FutureOfFood
https://t.co/YmG6fMgn8G",2016-07-17 18:40:47,SuperMeat,https://twitter.com/_SuperMeat_/status/754747692954161152
"@BiteSizeVegan @YouTube We're working on #culturedmeat to end animal suffering in the meat industry! Please Support!
https://t.co/YmG6fMgn8G",2016-07-17 18:33:46,SuperMeat,https://twitter.com/_SuperMeat_/status/754745928662200320
"@FreeleeBG @NESSonYoutube Thanks so much for talking about us on @YouTube! #CulturedMeat #CrueltyFree #FutureOfFood
https://t.co/YmG6fMgn8G",2016-07-17 17:37:09,SuperMeat,https://twitter.com/_SuperMeat_/status/754731680183693312
"@Jenna_Marbles Please also notice this amazing campaign which plans to end animal suffering in the meat industry!💕🐮🐶
https://t.co/YmG6fMgn8G",2016-07-17 16:56:12,SuperMeat,https://twitter.com/_SuperMeat_/status/754721375282077696
"@zestadvice @Indiegogo @YouTube Visit our @Indiegogo page :)
https://t.co/YmG6fMgn8G",2016-07-17 16:06:04,SuperMeat,https://twitter.com/_SuperMeat_/status/754708757918003200
@YeahSessions https://t.co/YmG6fMxYxg,2016-07-17 02:59:37,SuperMeat,https://twitter.com/_SuperMeat_/status/754510842197057536
@KetanJ0 https://t.co/YmG6fMxYxg,2016-07-17 02:57:13,SuperMeat,https://twitter.com/_SuperMeat_/status/754510238217334784
"@brigitte_bardot Please support our cause and help promote a cruelty free future for farm animals! #FutureOfFood
https://t.co/YmG6fMgn8G",2016-07-16 23:27:54,SuperMeat,https://twitter.com/_SuperMeat_/status/754457563496714240
"@missmetaverse Check out our plans for #culturedmeat!
#FutureOfFood
https://t.co/YmG6fMgn8G",2016-07-16 16:58:31,SuperMeat,https://twitter.com/_SuperMeat_/status/754359568931491840
"@sidquan @BrendanCole12 Check us out!
#culturedmeat
https://t.co/YmG6fMgn8G",2016-07-16 16:57:08,SuperMeat,https://twitter.com/_SuperMeat_/status/754359221836062724
"@gentlemint Please check out our plans for #culturedmeat!
https://t.co/YmG6fMgn8G",2016-07-16 16:55:36,SuperMeat,https://twitter.com/_SuperMeat_/status/754358834324344833
"@Tao23 @WIRED Check out our plans for #culturedmeat
https://t.co/YmG6fMgn8G",2016-07-16 16:41:40,SuperMeat,https://twitter.com/_SuperMeat_/status/754355329303924736
"@Methone Check out our plans for #culturedmeat
https://t.co/YmG6fMgn8G",2016-07-16 16:40:10,SuperMeat,https://twitter.com/_SuperMeat_/status/754354953192288256
"@oreil_m @WIRED Check out our plans for #culturedmeat
https://t.co/YmG6fMgn8G",2016-07-16 16:39:20,SuperMeat,https://twitter.com/_SuperMeat_/status/754354743187611648
"@WIRED Check us out!
#culturedmeat
https://t.co/YmG6fMgn8G",2016-07-16 16:37:48,SuperMeat,https://twitter.com/_SuperMeat_/status/754354355172614144
"@RHNilsson @whitneyfilloon If you are vegetarian because you don't want animals killed for food, then yes - it is safe for vegetarians.",2016-07-16 16:35:22,SuperMeat,https://twitter.com/_SuperMeat_/status/754353746088304640
@Icyhilltop Please consider supporting our cause on @Indiegogo https://t.co/YmG6fMgn8G,2016-07-16 16:24:02,SuperMeat,https://twitter.com/_SuperMeat_/status/754350893043113984
"@serenawilliams Or the planet you live in ❤️ Please support our cause. #FutureOfFood
https://t.co/cznjQ4k1zO",2016-07-16 04:25:52,SuperMeat,https://twitter.com/_SuperMeat_/status/754170159628062721
"@julienne_davis Thank you!
https://t.co/cznjQ4k1zO",2016-07-16 04:15:36,SuperMeat,https://twitter.com/_SuperMeat_/status/754167574561116161
@JJRintala @Indiegogo Thanks!,2016-07-16 04:14:16,SuperMeat,https://twitter.com/_SuperMeat_/status/754167241424330752
@GileadSher https://t.co/cznjQ4k1zO,2016-07-16 04:13:46,SuperMeat,https://twitter.com/_SuperMeat_/status/754167113745469440
"@israelproject @TimesofIsrael Check us out! #CulturedMeat  #FutureOfFood
https://t.co/cznjQ4k1zO",2016-07-16 04:13:15,SuperMeat,https://twitter.com/_SuperMeat_/status/754166986192527360
"@JMAagency Check us out:
https://t.co/cznjQ4k1zO",2016-07-16 04:12:12,SuperMeat,https://twitter.com/_SuperMeat_/status/754166722232324096
"@_JenShu It doesn't harm animals, so suitable for ethical vegans &amp; vegetarians. It's kosher (so probably halal too), ethical &amp; sustainable!",2016-07-16 04:05:04,SuperMeat,https://twitter.com/_SuperMeat_/status/754164925237387264
"@TheEllenShow @serenawilliams Please support our cause! This can save BILLIONS of animals!#CrueltyFree #FutureOfFood
https://t.co/cznjQ4k1zO",2016-07-16 01:45:19,SuperMeat,https://twitter.com/_SuperMeat_/status/754129755692072960
"@aaronramsey @wwf_uk Please support our cause! This can save BILLIONS of animals! #CrueltyFree #FutureOfFood
https://t.co/cznjQ4BCYo",2016-07-16 01:34:48,SuperMeat,https://twitter.com/_SuperMeat_/status/754127110546006016
"@aaronramsey Please support our cause! This can save BILLIONS of animals! #CulturedMeat #CrueltyFree #FutureOfFood
https://t.co/cznjQ4k1zO",2016-07-16 01:32:59,SuperMeat,https://twitter.com/_SuperMeat_/status/754126650216853504
"@DjokerNole Please support us! #culturedmeat #futureoffood
https://t.co/cznjQ4k1zO",2016-07-16 01:29:06,SuperMeat,https://twitter.com/_SuperMeat_/status/754125676739833856
@DjokerNole @rolandgarros @novakfoundation Please support us to help bring a better future for the next generations! https://t.co/cznjQ4k1zO,2016-07-16 01:24:38,SuperMeat,https://twitter.com/_SuperMeat_/status/754124550858649600
"@Twundit @Noahpinion The food you eat breaks down into nutrients in your body, absorbed into the bloodstream and carried to your cells",2016-07-16 01:09:27,SuperMeat,https://twitter.com/_SuperMeat_/status/754120730745241600
"@Twundit @Noahpinion Yes. It contains the nutrients needed for the cells to grow, just like food contains the nutrients a chicken needs",2016-07-15 23:39:34,SuperMeat,https://twitter.com/_SuperMeat_/status/754098109999816704
@GobbleGreen Thank you so much!,2016-07-15 23:33:48,SuperMeat,https://twitter.com/_SuperMeat_/status/754096658137223168
@Twundit @Noahpinion There are great meat alternatives out there. But many people still want to eat meat and with #culturedmeat they can.,2016-07-15 23:29:50,SuperMeat,https://twitter.com/_SuperMeat_/status/754095658911399936
@jenkevfilms Thank you!,2016-07-15 23:18:24,SuperMeat,https://twitter.com/_SuperMeat_/status/754092782881415171
@munin We're working on #culturedmeat which will be biologically identical to traditional meat. Please check us out:https://t.co/WqvI397nmK,2016-07-15 05:33:14,SuperMeat,https://twitter.com/_SuperMeat_/status/753824724019326976
"@chrisplough Indeed. Please check us out:
https://t.co/WqvI397nmK",2016-07-15 05:30:55,SuperMeat,https://twitter.com/_SuperMeat_/status/753824142667898881
"@TheNewOmnivore @WIRED Check out our work on #culturedmeat!
https://t.co/WqvI397nmK",2016-07-15 05:28:57,SuperMeat,https://twitter.com/_SuperMeat_/status/753823649208033280
"@Twundit @Noahpinion If you are interested in more information on #culturedmeat, please visit: https://t.co/WqvI397nmK",2016-07-15 05:26:37,SuperMeat,https://twitter.com/_SuperMeat_/status/753823061627985920
"@Noahpinion Please check us out! #culturedmeat
https://t.co/WqvI397nmK",2016-07-15 05:24:03,SuperMeat,https://twitter.com/_SuperMeat_/status/753822413150748672
"@BrendanCole12 Check this out! #culturedmeat
https://t.co/WqvI397nmK",2016-07-15 05:20:55,SuperMeat,https://twitter.com/_SuperMeat_/status/753821623564705792
"@migueldelfresno Check this out!
https://t.co/WqvI397nmK",2016-07-15 05:19:03,SuperMeat,https://twitter.com/_SuperMeat_/status/753821156348526592
"@hwingo @WIRED Check this out!
https://t.co/WqvI397nmK",2016-07-15 05:18:29,SuperMeat,https://twitter.com/_SuperMeat_/status/753821014983794688
"@OpenMarketingTV Check this out! #culturedmeat
https://t.co/WqvI397nmK",2016-07-15 05:17:52,SuperMeat,https://twitter.com/_SuperMeat_/status/753820859395997696
@jptigress @ThunderclapIt Thanks!,2016-07-10 16:21:59,SuperMeat,https://twitter.com/_SuperMeat_/status/752176051090894848
"@horowitz_b We have a unique method of doing this, made possible by the work of Prof. Yaakov Nahmias. More info - on our Indiegogo page.",2016-07-10 14:38:10,SuperMeat,https://twitter.com/_SuperMeat_/status/752149923693404160
@horowitz_b @DudiRosenthal @news10 We don't use serum.,2016-07-10 13:09:52,SuperMeat,https://twitter.com/_SuperMeat_/status/752127700974788608
@Burforders @ChrissieRowell @Marikacobbold @grieve51166 @ciwf Please check us out! Our #culturedmeat will cause no animal suffering,2016-07-10 05:40:03,SuperMeat,https://twitter.com/_SuperMeat_/status/752014502678306817
"@the_SRA Cultured meat is 100% meat, only it is sustainable, ethical and healthier.
https://t.co/HJH8tHIqld
https://t.co/yqFvhD1u4Y",2016-07-10 05:33:51,SuperMeat,https://twitter.com/_SuperMeat_/status/752012941139017728
@AliVegan @ThunderclapIt Thanks!!,2016-07-09 20:53:50,SuperMeat,https://twitter.com/_SuperMeat_/status/751882073124638720
@sharon32652 @ThunderclapIt Thank you so much!,2016-07-09 20:53:37,SuperMeat,https://twitter.com/_SuperMeat_/status/751882019311751168
@ezraklein  https://t.co/yqFvhCJSGo,2016-07-09 06:00:38,SuperMeat,https://twitter.com/_SuperMeat_/status/751657291502411776
"@SciGalleryLon @AbiAspen @OronCatts @ShuffleFestival Believe that #CulturedMeat is the #FutureOfFood?

https://t.co/yqFvhCJSGo",2016-07-09 05:50:28,SuperMeat,https://twitter.com/_SuperMeat_/status/751654735061487616
"@peta True! But meat consumption is still growing. Please support #culturedmeat to help end #animalsuffering!
https://t.co/yqFvhCJSGo",2016-07-09 05:41:21,SuperMeat,https://twitter.com/_SuperMeat_/status/751652439363760128
"@Sia @BBCOne @professorgreen Please support us to help end animal suffering!
https://t.co/yqFvhCJSGo",2016-07-09 05:36:12,SuperMeat,https://twitter.com/_SuperMeat_/status/751651143478964224
@ciwf https://t.co/yqFvhCJSGo,2016-07-09 05:27:13,SuperMeat,https://twitter.com/_SuperMeat_/status/751648882036125696
"@TheEllenShow Please support us to help put an end to animal suffering!
https://t.co/yqFvhCJSGo",2016-07-09 04:51:53,SuperMeat,https://twitter.com/_SuperMeat_/status/751639993324433408
@algore @ClimateReality https://t.co/yqFvhCJSGo,2016-07-09 04:47:47,SuperMeat,https://twitter.com/_SuperMeat_/status/751638959197786112
@ElyseWyatt_NZ @Indiegogo Thank you!,2016-07-09 03:33:30,SuperMeat,https://twitter.com/_SuperMeat_/status/751620267131023360
@SusanAn04275022 @ThunderclapIt Thank you!,2016-07-08 04:04:51,SuperMeat,https://twitter.com/_SuperMeat_/status/751265766482272256
@BizzyLis @ThunderclapIt Thanks 🐔,2016-07-08 02:12:40,SuperMeat,https://twitter.com/_SuperMeat_/status/751237536232665092
@XocaiAnna @ThunderclapIt Thank you so much!,2016-07-08 00:15:04,SuperMeat,https://twitter.com/_SuperMeat_/status/751207939877310468
@valannkerry @ThunderclapIt Thanks :),2016-07-07 20:05:31,SuperMeat,https://twitter.com/_SuperMeat_/status/751145140727808000
@defendanimals1 @ThunderclapIt Thank you so much!,2016-07-07 12:36:43,SuperMeat,https://twitter.com/_SuperMeat_/status/751032196690022400
"@Globalmeatnews @claudieclaws @zestadvice Thank you, that would be great!",2016-07-07 12:35:20,SuperMeat,https://twitter.com/_SuperMeat_/status/751031847971332097
